SampleSize,Trial,Estimator,RuntimeNs
100,39,BarianceOpt,1375
100,39,NaivePairwise,21791
100,39,UnbiasedPairwise,16792
100,39,BiasedPairwise,16625
100,39,PopulationVar,2125
100,39,AltBariance,1584
100,40,Unbiased,2375
100,40,Biased,2333
100,40,BarianceOpt,1750
100,40,NaivePairwise,16667
100,40,UnbiasedPairwise,16667
100,40,BiasedPairwise,16667
100,40,PopulationVar,2375
100,40,AltBariance,1833
100,41,Unbiased,2125
100,41,Biased,2042
100,41,BarianceOpt,1417
100,41,NaivePairwise,16750
100,41,UnbiasedPairwise,16875
100,41,BiasedPairwise,16667
100,41,PopulationVar,2083
100,41,AltBariance,1584
100,42,Unbiased,2125
100,42,Biased,2083
100,42,BarianceOpt,1584
100,42,NaivePairwise,16708
100,42,UnbiasedPairwise,16792
100,42,BiasedPairwise,16792
100,42,PopulationVar,2083
100,42,AltBariance,1542
100,43,Unbiased,2125
100,43,Biased,2042
100,43,BarianceOpt,1375
100,43,NaivePairwise,5041
100,43,UnbiasedPairwise,4708
100,43,BiasedPairwise,4667
100,43,PopulationVar,2042
100,43,AltBariance,1416
100,44,Unbiased,2125
100,44,Biased,2042
100,44,BarianceOpt,1458
100,44,NaivePairwise,4625
100,44,UnbiasedPairwise,4667
100,44,BiasedPairwise,4750
100,44,PopulationVar,2042
100,44,AltBariance,1375
100,45,Unbiased,2084
100,45,Biased,2083
100,45,BarianceOpt,1583
100,45,NaivePairwise,4667
100,45,UnbiasedPairwise,4666
100,45,BiasedPairwise,4750
100,45,PopulationVar,2125
100,45,AltBariance,1625
100,46,Unbiased,2417
100,46,Biased,2375
100,46,BarianceOpt,1583
100,46,NaivePairwise,4625
100,46,UnbiasedPairwise,4625
100,46,BiasedPairwise,4750
100,46,PopulationVar,2375
100,46,AltBariance,1458
100,47,Unbiased,2084
100,47,Biased,2084
100,47,BarianceOpt,1584
100,47,NaivePairwise,4583
100,47,UnbiasedPairwise,4625
100,47,BiasedPairwise,4666
100,47,PopulationVar,2042
100,47,AltBariance,1583
100,48,Unbiased,2084
100,48,Biased,2167
100,48,BarianceOpt,1583
100,48,NaivePairwise,4667
100,48,UnbiasedPairwise,4625
100,48,BiasedPairwise,4667
100,48,PopulationVar,2041
100,48,AltBariance,1417
100,49,Unbiased,2125
100,49,Biased,2042
100,49,BarianceOpt,1417
100,49,NaivePairwise,4708
100,49,UnbiasedPairwise,4750
100,49,BiasedPairwise,4625
100,49,PopulationVar,2083
100,49,AltBariance,1375
100,50,Unbiased,2125
100,50,Biased,2125
100,50,BarianceOpt,1417
100,50,NaivePairwise,4625
100,50,UnbiasedPairwise,4667
100,50,BiasedPairwise,4708
100,50,PopulationVar,2125
100,50,AltBariance,1333
100,51,Unbiased,2500
100,51,Biased,2375
100,51,BarianceOpt,1875
100,51,NaivePairwise,4625
100,51,UnbiasedPairwise,4708
100,51,BiasedPairwise,4791
100,51,PopulationVar,2333
100,51,AltBariance,1792
100,52,Unbiased,2167
100,52,Biased,2166
100,52,BarianceOpt,1750
100,52,NaivePairwise,4583
100,52,UnbiasedPairwise,4750
100,52,BiasedPairwise,4667
100,52,PopulationVar,2083
100,52,AltBariance,1667
100,53,Unbiased,2083
100,53,Biased,2042
100,53,BarianceOpt,1375
100,53,NaivePairwise,4625
100,53,UnbiasedPairwise,4625
100,53,BiasedPairwise,4708
100,53,PopulationVar,2125
100,53,AltBariance,1333
100,54,Unbiased,2042
100,54,Biased,2167
100,54,BarianceOpt,1375
100,54,NaivePairwise,4667
100,54,UnbiasedPairwise,4584
100,54,BiasedPairwise,4625
100,54,PopulationVar,2000
100,54,AltBariance,1375
100,55,Unbiased,2083
100,55,Biased,2084
100,55,BarianceOpt,1667
100,55,NaivePairwise,4583
100,55,UnbiasedPairwise,4708
100,55,BiasedPairwise,4667
100,55,PopulationVar,2042
100,55,AltBariance,1500
100,56,Unbiased,2625
100,56,Biased,2500
100,56,BarianceOpt,1583
100,56,NaivePairwise,4708
100,56,UnbiasedPairwise,4750
100,56,BiasedPairwise,4667
100,56,PopulationVar,2416
100,56,AltBariance,1375
100,57,Unbiased,2208
100,57,Biased,2042
100,57,BarianceOpt,1625
100,57,NaivePairwise,4708
100,57,UnbiasedPairwise,4541
100,57,BiasedPairwise,4750
100,57,PopulationVar,2042
100,57,AltBariance,1666
100,58,Unbiased,2292
100,58,Biased,2083
100,58,BarianceOpt,1375
100,58,NaivePairwise,4667
100,58,UnbiasedPairwise,4667
100,58,BiasedPairwise,4667
100,58,PopulationVar,2084
100,58,AltBariance,1334
100,59,Unbiased,2084
100,59,Biased,2167
100,59,BarianceOpt,1375
100,59,NaivePairwise,4584
100,59,UnbiasedPairwise,4625
100,59,BiasedPairwise,4667
100,59,PopulationVar,2125
100,59,AltBariance,1417
100,60,Unbiased,2166
100,60,Biased,2000
100,60,BarianceOpt,1542
100,60,NaivePairwise,4625
100,60,UnbiasedPairwise,4667
100,60,BiasedPairwise,4625
100,60,PopulationVar,2042
100,60,AltBariance,1500
100,61,Unbiased,2583
100,61,Biased,2417
100,61,BarianceOpt,1875
100,61,NaivePairwise,4625
100,61,UnbiasedPairwise,4625
100,61,BiasedPairwise,4625
100,61,PopulationVar,2458
100,61,AltBariance,1792
100,62,Unbiased,2250
100,62,Biased,2042
100,62,BarianceOpt,1417
100,62,NaivePairwise,4792
100,62,UnbiasedPairwise,4625
100,62,BiasedPairwise,4625
100,62,PopulationVar,2083
100,62,AltBariance,1416
100,63,Unbiased,2083
100,63,Biased,2083
100,63,BarianceOpt,1542
100,63,NaivePairwise,4709
100,63,UnbiasedPairwise,4750
100,63,BiasedPairwise,4625
100,63,PopulationVar,2209
100,63,AltBariance,1666
100,64,Unbiased,2250
100,64,Biased,2167
100,64,BarianceOpt,1500
100,64,NaivePairwise,4667
100,64,UnbiasedPairwise,4792
100,64,BiasedPairwise,4667
100,64,PopulationVar,2208
100,64,AltBariance,1500
100,65,Unbiased,2125
100,65,Biased,2042
100,65,BarianceOpt,1542
100,65,NaivePairwise,4750
100,65,UnbiasedPairwise,4625
100,65,BiasedPairwise,4750
100,65,PopulationVar,2167
100,65,AltBariance,1625
100,66,Unbiased,2500
100,66,Biased,2417
100,66,BarianceOpt,1416
100,66,NaivePairwise,4666
100,66,UnbiasedPairwise,4625
100,66,BiasedPairwise,4709
100,66,PopulationVar,2417
100,66,AltBariance,1583
100,67,Unbiased,2250
100,67,Biased,2125
100,67,BarianceOpt,1333
100,67,NaivePairwise,4666
100,67,UnbiasedPairwise,4667
100,67,BiasedPairwise,4750
100,67,PopulationVar,2000
100,67,AltBariance,1542
100,68,Unbiased,2167
100,68,Biased,2042
100,68,BarianceOpt,1458
100,68,NaivePairwise,4667
100,68,UnbiasedPairwise,4708
100,68,BiasedPairwise,4792
100,68,PopulationVar,2042
100,68,AltBariance,1375
100,69,Unbiased,2209
100,69,Biased,2083
100,69,BarianceOpt,1667
100,69,NaivePairwise,4708
100,69,UnbiasedPairwise,4667
100,69,BiasedPairwise,4666
100,69,PopulationVar,2083
100,69,AltBariance,1542
100,70,Unbiased,2167
100,70,Biased,2167
100,70,BarianceOpt,1500
100,70,NaivePairwise,4750
100,70,UnbiasedPairwise,4667
100,70,BiasedPairwise,4708
100,70,PopulationVar,2042
100,70,AltBariance,1666
100,71,Unbiased,2583
100,71,Biased,2334
100,71,BarianceOpt,1750
100,71,NaivePairwise,4625
100,71,UnbiasedPairwise,4750
100,71,BiasedPairwise,4625
100,71,PopulationVar,2375
100,71,AltBariance,1833
100,72,Unbiased,2167
100,72,Biased,2083
100,72,BarianceOpt,1583
100,72,NaivePairwise,4625
100,72,UnbiasedPairwise,4667
100,72,BiasedPairwise,4625
100,72,PopulationVar,2125
100,72,AltBariance,1500
100,73,Unbiased,2208
100,73,Biased,2125
100,73,BarianceOpt,1666
100,73,NaivePairwise,4625
100,73,UnbiasedPairwise,4667
100,73,BiasedPairwise,4625
100,73,PopulationVar,2125
100,73,AltBariance,1709
100,74,Unbiased,2250
100,74,Biased,2083
100,74,BarianceOpt,1459
100,74,NaivePairwise,4625
100,74,UnbiasedPairwise,4667
100,74,BiasedPairwise,4667
100,74,PopulationVar,2041
100,74,AltBariance,1541
100,75,Unbiased,2250
100,75,Biased,2166
100,75,BarianceOpt,1375
100,75,NaivePairwise,4625
100,75,UnbiasedPairwise,4625
100,75,BiasedPairwise,4666
100,75,PopulationVar,2042
100,75,AltBariance,1541
100,76,Unbiased,2708
100,76,Biased,2333
100,76,BarianceOpt,1542
100,76,NaivePairwise,4625
100,76,UnbiasedPairwise,4625
100,76,BiasedPairwise,4750
100,76,PopulationVar,2708
100,76,AltBariance,1667
100,77,Unbiased,2167
100,77,Biased,2083
100,77,BarianceOpt,1459
100,77,NaivePairwise,4625
100,77,UnbiasedPairwise,4666
100,77,BiasedPairwise,4625
100,77,PopulationVar,2083
100,77,AltBariance,1375
100,78,Unbiased,2083
100,78,Biased,2042
100,78,BarianceOpt,1417
100,78,NaivePairwise,4667
100,78,UnbiasedPairwise,4667
100,78,BiasedPairwise,4667
100,78,PopulationVar,2083
100,78,AltBariance,1584
100,79,Unbiased,2083
100,79,Biased,2042
100,79,BarianceOpt,1541
100,79,NaivePairwise,4625
100,79,UnbiasedPairwise,4625
100,79,BiasedPairwise,4667
100,79,PopulationVar,2041
100,79,AltBariance,1417
100,80,Unbiased,2041
100,80,Biased,2084
100,80,BarianceOpt,1375
100,80,NaivePairwise,4625
100,80,UnbiasedPairwise,4625
100,80,BiasedPairwise,4667
100,80,PopulationVar,2083
100,80,AltBariance,1625
100,81,Unbiased,2458
100,81,Biased,2416
100,81,BarianceOpt,1833
100,81,NaivePairwise,4625
100,81,UnbiasedPairwise,4667
100,81,BiasedPairwise,4667
100,81,PopulationVar,2417
100,81,AltBariance,1958
100,82,Unbiased,2083
100,82,Biased,2042
100,82,BarianceOpt,1541
100,82,NaivePairwise,4583
100,82,UnbiasedPairwise,4625
100,82,BiasedPairwise,4667
100,82,PopulationVar,2084
100,82,AltBariance,1416
100,83,Unbiased,2083
100,83,Biased,2041
100,83,BarianceOpt,1625
100,83,NaivePairwise,4625
100,83,UnbiasedPairwise,4667
100,83,BiasedPairwise,4625
100,83,PopulationVar,2125
100,83,AltBariance,1375
100,84,Unbiased,2208
100,84,Biased,2042
100,84,BarianceOpt,1417
100,84,NaivePairwise,4625
100,84,UnbiasedPairwise,4625
100,84,BiasedPairwise,4792
100,84,PopulationVar,2083
100,84,AltBariance,1375
100,85,Unbiased,2166
100,85,Biased,2041
100,85,BarianceOpt,1541
100,85,NaivePairwise,4625
100,85,UnbiasedPairwise,4625
100,85,BiasedPairwise,4625
100,85,PopulationVar,2125
100,85,AltBariance,1625
100,86,Unbiased,2083
100,86,Biased,2083
100,86,BarianceOpt,1416
100,86,NaivePairwise,4583
100,86,UnbiasedPairwise,4708
100,86,BiasedPairwise,4625
100,86,PopulationVar,2125
100,86,AltBariance,1542
100,87,Unbiased,2541
100,87,Biased,2375
100,87,BarianceOpt,1417
100,87,NaivePairwise,4625
100,87,UnbiasedPairwise,4625
100,87,BiasedPairwise,4625
100,87,PopulationVar,2583
100,87,AltBariance,1375
100,88,Unbiased,2083
100,88,Biased,2083
100,88,BarianceOpt,1417
100,88,NaivePairwise,4625
100,88,UnbiasedPairwise,4625
100,88,BiasedPairwise,4666
100,88,PopulationVar,2042
100,88,AltBariance,1375
100,89,Unbiased,2125
100,89,Biased,2000
100,89,BarianceOpt,1583
100,89,NaivePairwise,4625
100,89,UnbiasedPairwise,6750
100,89,BiasedPairwise,8333
100,89,PopulationVar,2125
100,89,AltBariance,1542
100,90,Unbiased,2125
100,90,Biased,2083
100,90,BarianceOpt,1459
100,90,NaivePairwise,4625
100,90,UnbiasedPairwise,4666
100,90,BiasedPairwise,4625
100,90,PopulationVar,2208
100,90,AltBariance,1541
