SampleSize,Trial,Estimator,RuntimeNs
200,63,BarianceOpt,541
200,64,Unbiased,958
200,64,BarianceOpt,584
200,65,Unbiased,1000
200,65,BarianceOpt,542
200,66,Unbiased,1000
200,66,BarianceOpt,417
200,67,Unbiased,1000
200,67,BarianceOpt,500
200,68,Unbiased,1000
200,68,BarianceOpt,542
200,69,Unbiased,916
200,69,BarianceOpt,417
200,70,Unbiased,875
200,70,BarianceOpt,458
200,71,Unbiased,1292
200,71,BarianceOpt,458
200,72,Unbiased,875
200,72,BarianceOpt,458
200,73,Unbiased,875
200,73,BarianceOpt,416
200,74,Unbiased,875
200,74,BarianceOpt,458
200,75,Unbiased,875
200,75,BarianceOpt,459
200,76,Unbiased,833
200,76,BarianceOpt,458
200,77,Unbiased,833
200,77,BarianceOpt,416
200,78,Unbiased,834
200,78,BarianceOpt,417
200,79,Unbiased,875
200,79,BarianceOpt,416
200,80,Unbiased,833
200,80,BarianceOpt,500
200,81,Unbiased,1084
200,81,BarianceOpt,417
200,82,Unbiased,875
200,82,BarianceOpt,417
200,83,Unbiased,875
200,83,BarianceOpt,417
200,84,Unbiased,917
200,84,BarianceOpt,417
200,85,Unbiased,958
200,85,BarianceOpt,500
200,86,Unbiased,1000
200,86,BarianceOpt,417
200,87,Unbiased,1000
200,87,BarianceOpt,584
200,88,Unbiased,917
200,88,BarianceOpt,458
200,89,Unbiased,1000
200,89,BarianceOpt,417
200,90,Unbiased,875
200,90,BarianceOpt,500
200,91,Unbiased,1125
200,91,BarianceOpt,417
200,92,Unbiased,875
200,92,BarianceOpt,459
200,93,Unbiased,875
200,93,BarianceOpt,458
200,94,Unbiased,875
200,94,BarianceOpt,625
200,95,Unbiased,875
200,95,BarianceOpt,416
200,96,Unbiased,834
200,96,BarianceOpt,458
200,97,Unbiased,875
200,97,BarianceOpt,458
200,98,Unbiased,875
200,98,BarianceOpt,417
200,99,Unbiased,917
200,99,BarianceOpt,417
400,0,Unbiased,1667
400,0,BarianceOpt,834
400,1,Unbiased,1667
400,1,BarianceOpt,834
400,2,Unbiased,1667
400,2,BarianceOpt,875
400,3,Unbiased,1708
400,3,BarianceOpt,875
400,4,Unbiased,1666
400,4,BarianceOpt,834
400,5,Unbiased,1666
400,5,BarianceOpt,833
400,6,Unbiased,12291
400,6,BarianceOpt,917
400,7,Unbiased,1750
400,7,BarianceOpt,833
400,8,Unbiased,1750
400,8,BarianceOpt,792
400,9,Unbiased,1667
400,9,BarianceOpt,792
400,10,Unbiased,1667
400,10,BarianceOpt,833
400,11,Unbiased,1792
400,11,BarianceOpt,833
400,12,Unbiased,1791
400,12,BarianceOpt,875
400,13,Unbiased,1709
400,13,BarianceOpt,834
400,14,Unbiased,1750
400,14,BarianceOpt,958
400,15,Unbiased,1750
400,15,BarianceOpt,833
400,16,Unbiased,1916
400,16,BarianceOpt,834
400,17,Unbiased,1625
400,17,BarianceOpt,1042
400,18,Unbiased,1792
400,18,BarianceOpt,834
400,19,Unbiased,1666
400,19,BarianceOpt,834
400,20,Unbiased,1666
400,20,BarianceOpt,791
400,21,Unbiased,1709
400,21,BarianceOpt,917
400,22,Unbiased,1667
400,22,BarianceOpt,875
400,23,Unbiased,1625
400,23,BarianceOpt,834
400,24,Unbiased,1667
400,24,BarianceOpt,833
400,25,Unbiased,1625
400,25,BarianceOpt,833
400,26,Unbiased,1917
400,26,BarianceOpt,792
400,27,Unbiased,1625
400,27,BarianceOpt,792
400,28,Unbiased,1625
400,28,BarianceOpt,791
400,29,Unbiased,1625
400,29,BarianceOpt,833
400,30,Unbiased,1583
400,30,BarianceOpt,792
400,31,Unbiased,1834
400,31,BarianceOpt,792
400,32,Unbiased,1500
400,32,BarianceOpt,791
400,33,Unbiased,1708
400,33,BarianceOpt,792
400,34,Unbiased,1583
400,34,BarianceOpt,750
400,35,Unbiased,1584
400,35,BarianceOpt,792
400,36,Unbiased,1833
400,36,BarianceOpt,792
400,37,Unbiased,1541
400,37,BarianceOpt,792
400,38,Unbiased,1750
400,38,BarianceOpt,1000
400,39,Unbiased,1542
400,39,BarianceOpt,750
400,40,Unbiased,2000
400,40,BarianceOpt,1000
400,41,Unbiased,1709
400,41,BarianceOpt,875
400,42,Unbiased,1750
400,42,BarianceOpt,917
400,43,Unbiased,1625
400,43,BarianceOpt,791
400,44,Unbiased,1750
400,44,BarianceOpt,834
400,45,Unbiased,1667
400,45,BarianceOpt,875
400,46,Unbiased,1708
400,46,BarianceOpt,834
400,47,Unbiased,1958
400,47,BarianceOpt,833
400,48,Unbiased,1833
400,48,BarianceOpt,1042
400,49,Unbiased,1917
400,49,BarianceOpt,875
400,50,Unbiased,1666
400,50,BarianceOpt,833
400,51,Unbiased,1708
400,51,BarianceOpt,875
400,52,Unbiased,1792
400,52,BarianceOpt,1000
400,53,Unbiased,1666
400,53,BarianceOpt,833
400,54,Unbiased,1667
400,54,BarianceOpt,875
400,55,Unbiased,1667
400,55,BarianceOpt,875
400,56,Unbiased,1708
400,56,BarianceOpt,875
400,57,Unbiased,1875
400,57,BarianceOpt,833
400,58,Unbiased,1666
400,58,BarianceOpt,3208
400,59,Unbiased,1667
400,59,BarianceOpt,833
400,60,Unbiased,1625
400,60,BarianceOpt,833
400,61,Unbiased,1667
400,61,BarianceOpt,833
400,62,Unbiased,1667
400,62,BarianceOpt,834
400,63,Unbiased,1667
400,63,BarianceOpt,834
400,64,Unbiased,1708
400,64,BarianceOpt,833
400,65,Unbiased,1708
400,65,BarianceOpt,834
400,66,Unbiased,1666
400,66,BarianceOpt,834
400,67,Unbiased,1875
400,67,BarianceOpt,833
400,68,Unbiased,1791
400,68,BarianceOpt,875
400,69,Unbiased,1666
400,69,BarianceOpt,875
400,70,Unbiased,1625
400,70,BarianceOpt,792
400,71,Unbiased,1708
400,71,BarianceOpt,833
400,72,Unbiased,1750
400,72,BarianceOpt,959
400,73,Unbiased,1667
400,73,BarianceOpt,792
400,74,Unbiased,1666
400,74,BarianceOpt,833
400,75,Unbiased,1750
400,75,BarianceOpt,958
400,76,Unbiased,1792
400,76,BarianceOpt,833
400,77,Unbiased,1875
400,77,BarianceOpt,875
400,78,Unbiased,1708
400,78,BarianceOpt,833
400,79,Unbiased,1750
400,79,BarianceOpt,1125
400,80,Unbiased,1666
400,80,BarianceOpt,833
400,81,Unbiased,1625
400,81,BarianceOpt,834
400,82,Unbiased,1709
400,82,BarianceOpt,833
400,83,Unbiased,1667
400,83,BarianceOpt,917
400,84,Unbiased,1667
400,84,BarianceOpt,875
400,85,Unbiased,1625
400,85,BarianceOpt,834
400,86,Unbiased,1625
400,86,BarianceOpt,833
400,87,Unbiased,1709
400,87,BarianceOpt,792
400,88,Unbiased,1834
400,88,BarianceOpt,834
400,89,Unbiased,1750
400,89,BarianceOpt,792
400,90,Unbiased,1750
400,90,BarianceOpt,833
400,91,Unbiased,1667
400,91,BarianceOpt,834
400,92,Unbiased,1750
400,92,BarianceOpt,792
400,93,Unbiased,1750
400,93,BarianceOpt,833
400,94,Unbiased,1708
400,94,BarianceOpt,916
400,95,Unbiased,1667
400,95,BarianceOpt,833
400,96,Unbiased,1667
400,96,BarianceOpt,833
400,97,Unbiased,1667
400,97,BarianceOpt,875
400,98,Unbiased,1958
400,98,BarianceOpt,833
400,99,Unbiased,1667
400,99,BarianceOpt,1083
800,0,Unbiased,3291
800,0,BarianceOpt,1666
800,1,Unbiased,3417
800,1,BarianceOpt,1625
800,2,Unbiased,3375
800,2,BarianceOpt,1666
800,3,Unbiased,3458
800,3,BarianceOpt,1667
800,4,Unbiased,3625
800,4,BarianceOpt,1667
800,5,Unbiased,3375
800,5,BarianceOpt,1666
800,6,Unbiased,3333
800,6,BarianceOpt,1708
800,7,Unbiased,3417
800,7,BarianceOpt,1625
800,8,Unbiased,3291
800,8,BarianceOpt,1667
800,9,Unbiased,25667
800,9,BarianceOpt,1833
800,10,Unbiased,3291
800,10,BarianceOpt,1875
800,11,Unbiased,3416
800,11,BarianceOpt,1708
800,12,Unbiased,3333
800,12,BarianceOpt,1667
800,13,Unbiased,3292
800,13,BarianceOpt,1625
800,14,Unbiased,3791
800,14,BarianceOpt,1750
800,15,Unbiased,3292
800,15,BarianceOpt,1666
800,16,Unbiased,3333
800,16,BarianceOpt,1625
800,17,Unbiased,3292
800,17,BarianceOpt,1667
800,18,Unbiased,3250
800,18,BarianceOpt,1667
800,19,Unbiased,3542
800,19,BarianceOpt,1667
800,20,Unbiased,3250
800,20,BarianceOpt,1875
800,21,Unbiased,3291
800,21,BarianceOpt,1708
800,22,Unbiased,3292
800,22,BarianceOpt,1667
800,23,Unbiased,3292
800,23,BarianceOpt,1666
800,24,Unbiased,3500
800,24,BarianceOpt,1667
800,25,Unbiased,3292
800,25,BarianceOpt,1667
800,26,Unbiased,3333
800,26,BarianceOpt,1667
800,27,Unbiased,3292
800,27,BarianceOpt,1625
800,28,Unbiased,3291
800,28,BarianceOpt,1625
800,29,Unbiased,3583
800,29,BarianceOpt,1667
800,30,Unbiased,3250
800,30,BarianceOpt,1833
800,31,Unbiased,3291
800,31,BarianceOpt,1666
800,32,Unbiased,3292
800,32,BarianceOpt,1667
800,33,Unbiased,3292
800,33,BarianceOpt,1666
800,34,Unbiased,3292
800,34,BarianceOpt,1667
800,35,Unbiased,20834
800,35,BarianceOpt,1667
800,36,Unbiased,3334
800,36,BarianceOpt,1666
800,37,Unbiased,3333
800,37,BarianceOpt,1708
800,38,Unbiased,3375
800,38,BarianceOpt,1709
800,39,Unbiased,3333
800,39,BarianceOpt,1666
800,40,Unbiased,18000
800,40,BarianceOpt,1875
800,41,Unbiased,3291
800,41,BarianceOpt,1666
800,42,Unbiased,3375
800,42,BarianceOpt,1667
800,43,Unbiased,3333
800,43,BarianceOpt,1625
800,44,Unbiased,3333
800,44,BarianceOpt,1666
800,45,Unbiased,16000
800,45,BarianceOpt,1666
800,46,Unbiased,3292
800,46,BarianceOpt,1666
800,47,Unbiased,3292
800,47,BarianceOpt,1667
800,48,Unbiased,3417
800,48,BarianceOpt,1792
800,49,Unbiased,6000
800,49,BarianceOpt,4250
800,50,Unbiased,15958
800,50,BarianceOpt,1625
800,51,Unbiased,3250
800,51,BarianceOpt,14250
800,52,Unbiased,3250
800,52,BarianceOpt,1625
800,53,Unbiased,3375
800,53,BarianceOpt,1625
800,54,Unbiased,3333
800,54,BarianceOpt,1709
800,55,Unbiased,13666
800,55,BarianceOpt,1708
800,56,Unbiased,3250
800,56,BarianceOpt,1625
800,57,Unbiased,3334
800,57,BarianceOpt,1792
800,58,Unbiased,3250
800,58,BarianceOpt,1625
800,59,Unbiased,3375
800,59,BarianceOpt,1625
800,60,Unbiased,3708
800,60,BarianceOpt,1625
800,61,Unbiased,3250
800,61,BarianceOpt,10750
800,62,Unbiased,3208
800,62,BarianceOpt,1625
800,63,Unbiased,3334
800,63,BarianceOpt,1625
800,64,Unbiased,3375
800,64,BarianceOpt,1709
800,65,Unbiased,3958
800,65,BarianceOpt,1625
800,66,Unbiased,3209
800,66,BarianceOpt,1625
800,67,Unbiased,3250
800,67,BarianceOpt,1625
800,68,Unbiased,3209
800,68,BarianceOpt,1625
800,69,Unbiased,3250
800,69,BarianceOpt,1625
800,70,Unbiased,3500
800,70,BarianceOpt,1709
800,71,Unbiased,3208
800,71,BarianceOpt,9417
800,72,Unbiased,3250
800,72,BarianceOpt,1625
800,73,Unbiased,3333
800,73,BarianceOpt,1625
800,74,Unbiased,3334
800,74,BarianceOpt,1708
800,75,Unbiased,4125
800,75,BarianceOpt,1625
800,76,Unbiased,3334
800,76,BarianceOpt,1584
800,77,Unbiased,3208
800,77,BarianceOpt,1583
800,78,Unbiased,3209
800,78,BarianceOpt,1625
800,79,Unbiased,3292
800,79,BarianceOpt,1625
800,80,Unbiased,3333
800,80,BarianceOpt,1667
800,81,Unbiased,18292
800,81,BarianceOpt,6125
800,82,Unbiased,3333
800,82,BarianceOpt,1625
800,83,Unbiased,3208
800,83,BarianceOpt,1625
800,84,Unbiased,3375
800,84,BarianceOpt,1667
800,85,Unbiased,3375
800,85,BarianceOpt,1625
800,86,Unbiased,5000
800,86,BarianceOpt,1625
800,87,Unbiased,3959
800,87,BarianceOpt,1666
800,88,Unbiased,1459
800,88,BarianceOpt,1625
800,89,Unbiased,1417
800,89,BarianceOpt,1583
800,90,Unbiased,1417
800,90,BarianceOpt,1625
800,91,Unbiased,1541
800,91,BarianceOpt,1625
800,92,Unbiased,1458
800,92,BarianceOpt,12375
800,93,Unbiased,1458
800,93,BarianceOpt,1667
800,94,Unbiased,1458
800,94,BarianceOpt,1625
800,95,Unbiased,1458
