SampleSize,Trial,Estimator,RuntimeNs
100000,50,AltBarianceOptim,85667
100000,51,UnbiasedOptim,458083
100000,51,BiasedOptim,469959
100000,51,PopulationOptim,458209
100000,51,BarianceOptim,85667
100000,51,AltBarianceOptim,90916
100000,52,UnbiasedOptim,458166
100000,52,BiasedOptim,458292
100000,52,PopulationOptim,458292
100000,52,BarianceOptim,85792
100000,52,AltBarianceOptim,90709
100000,53,UnbiasedOptim,458250
100000,53,BiasedOptim,458208
100000,53,PopulationOptim,458209
100000,53,BarianceOptim,85709
100000,53,AltBarianceOptim,88958
100000,54,UnbiasedOptim,461375
100000,54,BiasedOptim,458250
100000,54,PopulationOptim,458250
100000,54,BarianceOptim,85625
100000,54,AltBarianceOptim,94375
100000,55,UnbiasedOptim,461416
100000,55,BiasedOptim,458209
100000,55,PopulationOptim,458208
100000,55,BarianceOptim,85667
100000,55,AltBarianceOptim,85667
100000,56,UnbiasedOptim,479667
100000,56,BiasedOptim,458167
100000,56,PopulationOptim,458292
100000,56,BarianceOptim,99709
100000,56,AltBarianceOptim,85709
100000,57,UnbiasedOptim,458167
100000,57,BiasedOptim,461459
100000,57,PopulationOptim,458209
100000,57,BarianceOptim,90834
100000,57,AltBarianceOptim,85708
100000,58,UnbiasedOptim,458125
100000,58,BiasedOptim,458250
100000,58,PopulationOptim,458209
100000,58,BarianceOptim,85667
100000,58,AltBarianceOptim,87250
100000,59,UnbiasedOptim,492000
100000,59,BiasedOptim,499875
100000,59,PopulationOptim,482917
100000,59,BarianceOptim,94333
100000,59,AltBarianceOptim,89292
100000,60,UnbiasedOptim,458208
100000,60,BiasedOptim,465833
100000,60,PopulationOptim,481500
100000,60,BarianceOptim,89584
100000,60,AltBarianceOptim,117584
100000,61,UnbiasedOptim,458167
100000,61,BiasedOptim,468750
100000,61,PopulationOptim,458333
100000,61,BarianceOptim,85833
100000,61,AltBarianceOptim,87709
100000,62,UnbiasedOptim,473916
100000,62,BiasedOptim,465000
100000,62,PopulationOptim,458292
100000,62,BarianceOptim,90625
100000,62,AltBarianceOptim,90459
100000,63,UnbiasedOptim,461333
100000,63,BiasedOptim,458250
100000,63,PopulationOptim,466125
100000,63,BarianceOptim,85667
100000,63,AltBarianceOptim,85709
100000,64,UnbiasedOptim,458208
100000,64,BiasedOptim,467667
100000,64,PopulationOptim,458209
100000,64,BarianceOptim,85708
100000,64,AltBarianceOptim,85666
100000,65,UnbiasedOptim,458167
100000,65,BiasedOptim,458208
100000,65,PopulationOptim,458250
100000,65,BarianceOptim,85709
100000,65,AltBarianceOptim,85708
100000,66,UnbiasedOptim,469250
100000,66,BiasedOptim,458375
100000,66,PopulationOptim,458250
100000,66,BarianceOptim,85750
100000,66,AltBarianceOptim,85708
100000,67,UnbiasedOptim,461417
100000,67,BiasedOptim,461458
100000,67,PopulationOptim,458250
100000,67,BarianceOptim,85625
100000,67,AltBarianceOptim,85625
100000,68,UnbiasedOptim,465583
100000,68,BiasedOptim,458208
100000,68,PopulationOptim,470666
100000,68,BarianceOptim,85666
100000,68,AltBarianceOptim,85666
100000,69,UnbiasedOptim,458167
100000,69,BiasedOptim,458250
100000,69,PopulationOptim,458291
100000,69,BarianceOptim,85750
100000,69,AltBarianceOptim,85667
100000,70,UnbiasedOptim,462042
100000,70,BiasedOptim,468375
100000,70,PopulationOptim,458250
100000,70,BarianceOptim,85666
100000,70,AltBarianceOptim,85666
100000,71,UnbiasedOptim,458083
100000,71,BiasedOptim,458250
100000,71,PopulationOptim,467583
100000,71,BarianceOptim,85667
100000,71,AltBarianceOptim,89000
100000,72,UnbiasedOptim,466000
100000,72,BiasedOptim,481167
100000,72,PopulationOptim,462292
100000,72,BarianceOptim,93000
100000,72,AltBarianceOptim,89666
100000,73,UnbiasedOptim,458375
100000,73,BiasedOptim,458250
100000,73,PopulationOptim,461625
100000,73,BarianceOptim,85667
100000,73,AltBarianceOptim,85709
100000,74,UnbiasedOptim,458334
100000,74,BiasedOptim,489583
100000,74,PopulationOptim,502625
100000,74,BarianceOptim,85750
100000,74,AltBarianceOptim,85625
100000,75,UnbiasedOptim,488167
100000,75,BiasedOptim,461500
100000,75,PopulationOptim,458250
100000,75,BarianceOptim,89459
100000,75,AltBarianceOptim,85750
100000,76,UnbiasedOptim,472458
100000,76,BiasedOptim,469542
100000,76,PopulationOptim,470416
100000,76,BarianceOptim,89625
100000,76,AltBarianceOptim,85667
100000,77,UnbiasedOptim,463875
100000,77,BiasedOptim,458250
100000,77,PopulationOptim,463292
100000,77,BarianceOptim,85709
100000,77,AltBarianceOptim,85667
100000,78,UnbiasedOptim,458125
100000,78,BiasedOptim,458167
100000,78,PopulationOptim,463541
100000,78,BarianceOptim,85666
100000,78,AltBarianceOptim,85750
100000,79,UnbiasedOptim,472375
100000,79,BiasedOptim,461667
100000,79,PopulationOptim,468417
100000,79,BarianceOptim,90833
100000,79,AltBarianceOptim,85667
100000,80,UnbiasedOptim,465875
100000,80,BiasedOptim,473458
100000,80,PopulationOptim,460042
100000,80,BarianceOptim,85667
100000,80,AltBarianceOptim,92875
100000,81,UnbiasedOptim,458209
100000,81,BiasedOptim,458166
100000,81,PopulationOptim,468167
100000,81,BarianceOptim,85625
100000,81,AltBarianceOptim,89042
100000,82,UnbiasedOptim,461334
100000,82,BiasedOptim,458208
100000,82,PopulationOptim,460084
100000,82,BarianceOptim,85750
100000,82,AltBarianceOptim,85666
100000,83,UnbiasedOptim,472208
100000,83,BiasedOptim,458167
100000,83,PopulationOptim,458292
100000,83,BarianceOptim,85750
100000,83,AltBarianceOptim,88000
100000,84,UnbiasedOptim,458208
100000,84,BiasedOptim,458375
100000,84,PopulationOptim,458375
100000,84,BarianceOptim,85750
100000,84,AltBarianceOptim,85750
100000,85,UnbiasedOptim,458125
100000,85,BiasedOptim,458208
100000,85,PopulationOptim,461375
100000,85,BarianceOptim,85709
100000,85,AltBarianceOptim,91000
100000,86,UnbiasedOptim,458125
100000,86,BiasedOptim,458291
100000,86,PopulationOptim,461458
100000,86,BarianceOptim,85625
100000,86,AltBarianceOptim,85666
100000,87,UnbiasedOptim,458083
100000,87,BiasedOptim,458208
100000,87,PopulationOptim,461584
100000,87,BarianceOptim,85625
100000,87,AltBarianceOptim,85667
100000,88,UnbiasedOptim,461375
100000,88,BiasedOptim,458208
100000,88,PopulationOptim,461542
100000,88,BarianceOptim,85709
100000,88,AltBarianceOptim,85667
100000,89,UnbiasedOptim,464333
100000,89,BiasedOptim,505334
100000,89,PopulationOptim,459791
100000,89,BarianceOptim,100250
100000,89,AltBarianceOptim,91125
100000,90,UnbiasedOptim,472417
100000,90,BiasedOptim,458250
100000,90,PopulationOptim,466333
100000,90,BarianceOptim,85667
100000,90,AltBarianceOptim,85667
100000,91,UnbiasedOptim,461583
100000,91,BiasedOptim,458167
100000,91,PopulationOptim,458250
100000,91,BarianceOptim,85709
100000,91,AltBarianceOptim,94791
100000,92,UnbiasedOptim,468875
100000,92,BiasedOptim,458375
100000,92,PopulationOptim,458292
100000,92,BarianceOptim,88292
100000,92,AltBarianceOptim,85625
100000,93,UnbiasedOptim,458167
100000,93,BiasedOptim,458208
100000,93,PopulationOptim,474250
100000,93,BarianceOptim,90250
100000,93,AltBarianceOptim,85667
100000,94,UnbiasedOptim,461417
100000,94,BiasedOptim,489667
100000,94,PopulationOptim,504042
100000,94,BarianceOptim,90375
100000,94,AltBarianceOptim,98833
100000,95,UnbiasedOptim,484667
100000,95,BiasedOptim,472042
100000,95,PopulationOptim,468542
100000,95,BarianceOptim,93750
100000,95,AltBarianceOptim,85667
100000,96,UnbiasedOptim,458125
100000,96,BiasedOptim,461500
100000,96,PopulationOptim,467000
100000,96,BarianceOptim,107167
100000,96,AltBarianceOptim,85917
100000,97,UnbiasedOptim,462500
100000,97,BiasedOptim,459333
100000,97,PopulationOptim,478334
100000,97,BarianceOptim,89959
100000,97,AltBarianceOptim,89083
100000,98,UnbiasedOptim,460500
100000,98,BiasedOptim,460209
100000,98,PopulationOptim,479334
100000,98,BarianceOptim,85708
100000,98,AltBarianceOptim,85625
100000,99,UnbiasedOptim,458292
100000,99,BiasedOptim,468375
100000,99,PopulationOptim,471833
100000,99,BarianceOptim,85750
100000,99,AltBarianceOptim,85667
100000,100,UnbiasedOptim,462250
100000,100,BiasedOptim,470167
100000,100,PopulationOptim,458500
100000,100,BarianceOptim,85708
100000,100,AltBarianceOptim,85750
100000,101,UnbiasedOptim,474250
100000,101,BiasedOptim,484792
100000,101,PopulationOptim,462500
100000,101,BarianceOptim,93125
100000,101,AltBarianceOptim,85667
100000,102,UnbiasedOptim,472250
100000,102,BiasedOptim,497208
100000,102,PopulationOptim,482208
100000,102,BarianceOptim,85708
100000,102,AltBarianceOptim,85625
100000,103,UnbiasedOptim,472583
100000,103,BiasedOptim,469708
100000,103,PopulationOptim,485000
100000,103,BarianceOptim,90083
100000,103,AltBarianceOptim,85625
100000,104,UnbiasedOptim,470625
100000,104,BiasedOptim,458209
100000,104,PopulationOptim,474500
100000,104,BarianceOptim,85875
100000,104,AltBarianceOptim,98208
100000,105,UnbiasedOptim,458125
100000,105,BiasedOptim,461500
100000,105,PopulationOptim,484959
100000,105,BarianceOptim,98792
100000,105,AltBarianceOptim,96042
100000,106,UnbiasedOptim,469125
100000,106,BiasedOptim,458208
100000,106,PopulationOptim,481667
100000,106,BarianceOptim,89958
100000,106,AltBarianceOptim,85625
100000,107,UnbiasedOptim,465250
100000,107,BiasedOptim,458291
100000,107,PopulationOptim,471041
100000,107,BarianceOptim,90125
100000,107,AltBarianceOptim,85709
100000,108,UnbiasedOptim,469667
100000,108,BiasedOptim,458167
100000,108,PopulationOptim,465666
100000,108,BarianceOptim,85708
100000,108,AltBarianceOptim,85667
100000,109,UnbiasedOptim,458167
100000,109,BiasedOptim,458125
100000,109,PopulationOptim,461458
100000,109,BarianceOptim,85667
100000,109,AltBarianceOptim,88917
100000,110,UnbiasedOptim,461333
100000,110,BiasedOptim,458250
100000,110,PopulationOptim,465459
100000,110,BarianceOptim,85709
100000,110,AltBarianceOptim,85709
100000,111,UnbiasedOptim,458125
100000,111,BiasedOptim,458292
100000,111,PopulationOptim,458250
100000,111,BarianceOptim,85625
100000,111,AltBarianceOptim,85667
100000,112,UnbiasedOptim,458167
100000,112,BiasedOptim,458208
100000,112,PopulationOptim,461417
100000,112,BarianceOptim,85667
100000,112,AltBarianceOptim,85709
100000,113,UnbiasedOptim,491333
100000,113,BiasedOptim,469583
100000,113,PopulationOptim,458208
100000,113,BarianceOptim,85667
100000,113,AltBarianceOptim,85708
100000,114,UnbiasedOptim,458166
100000,114,BiasedOptim,469166
100000,114,PopulationOptim,458209
100000,114,BarianceOptim,85666
100000,114,AltBarianceOptim,85708
100000,115,UnbiasedOptim,472916
100000,115,BiasedOptim,478000
100000,115,PopulationOptim,458250
100000,115,BarianceOptim,85625
100000,115,AltBarianceOptim,85667
100000,116,UnbiasedOptim,458125
100000,116,BiasedOptim,458250
100000,116,PopulationOptim,461458
100000,116,BarianceOptim,85667
100000,116,AltBarianceOptim,92792
100000,117,UnbiasedOptim,458166
100000,117,BiasedOptim,458167
100000,117,PopulationOptim,462666
100000,117,BarianceOptim,85708
100000,117,AltBarianceOptim,85584
100000,118,UnbiasedOptim,474875
100000,118,BiasedOptim,461458
100000,118,PopulationOptim,458208
100000,118,BarianceOptim,85666
100000,118,AltBarianceOptim,85667
100000,119,UnbiasedOptim,461333
100000,119,BiasedOptim,473291
100000,119,PopulationOptim,487458
100000,119,BarianceOptim,89416
100000,119,AltBarianceOptim,89333
100000,120,UnbiasedOptim,470084
100000,120,BiasedOptim,472625
100000,120,PopulationOptim,469791
100000,120,BarianceOptim,95292
100000,120,AltBarianceOptim,85666
100000,121,UnbiasedOptim,458208
100000,121,BiasedOptim,461375
100000,121,PopulationOptim,477250
100000,121,BarianceOptim,93209
100000,121,AltBarianceOptim,95667
100000,122,UnbiasedOptim,458084
100000,122,BiasedOptim,481375
100000,122,PopulationOptim,474625
100000,122,BarianceOptim,85583
100000,122,AltBarianceOptim,93833
100000,123,UnbiasedOptim,469333
100000,123,BiasedOptim,458250
100000,123,PopulationOptim,458292
100000,123,BarianceOptim,88917
100000,123,AltBarianceOptim,85666
100000,124,UnbiasedOptim,458208
