SampleSize,Trial,Estimator,RuntimeNs
100,111,AltBariance,1375
100,112,Unbiased,2375
100,112,Biased,2375
100,112,BarianceOpt,1791
100,112,NaivePairwise,4625
100,112,UnbiasedPairwise,4583
100,112,BiasedPairwise,4625
100,112,PopulationVar,2292
100,112,AltBariance,1708
100,113,Unbiased,2083
100,113,Biased,2041
100,113,BarianceOpt,1542
100,113,NaivePairwise,4625
100,113,UnbiasedPairwise,4625
100,113,BiasedPairwise,4625
100,113,PopulationVar,2000
100,113,AltBariance,1334
100,114,Unbiased,2292
100,114,Biased,2000
100,114,BarianceOpt,1542
100,114,NaivePairwise,4625
100,114,UnbiasedPairwise,4709
100,114,BiasedPairwise,4792
100,114,PopulationVar,2000
100,114,AltBariance,1333
100,115,Unbiased,2125
100,115,Biased,2042
100,115,BarianceOpt,1541
100,115,NaivePairwise,4625
100,115,UnbiasedPairwise,4583
100,115,BiasedPairwise,4666
100,115,PopulationVar,2125
100,115,AltBariance,1542
100,116,Unbiased,2083
100,116,Biased,2042
100,116,BarianceOpt,1541
100,116,NaivePairwise,4583
100,116,UnbiasedPairwise,4625
100,116,BiasedPairwise,4666
100,116,PopulationVar,2041
100,116,AltBariance,1375
100,117,Unbiased,5916
100,117,Biased,2666
100,117,BarianceOpt,1375
100,117,NaivePairwise,4584
100,117,UnbiasedPairwise,4625
100,117,BiasedPairwise,4625
100,117,PopulationVar,2333
100,117,AltBariance,1541
100,118,Unbiased,2375
100,118,Biased,2125
100,118,BarianceOpt,1541
100,118,NaivePairwise,4583
100,118,UnbiasedPairwise,4583
100,118,BiasedPairwise,4625
100,118,PopulationVar,2000
100,118,AltBariance,1500
100,119,Unbiased,750
100,119,Biased,2167
100,119,BarianceOpt,1541
100,119,NaivePairwise,4708
100,119,UnbiasedPairwise,4625
100,119,BiasedPairwise,4625
100,119,PopulationVar,2041
100,119,AltBariance,1375
100,120,Unbiased,500
100,120,Biased,750
100,120,BarianceOpt,1500
100,120,NaivePairwise,4625
100,120,UnbiasedPairwise,4666
100,120,BiasedPairwise,4625
100,120,PopulationVar,2041
